cmr-smr_ow (db),vp3k,yr,y,emfmf_a_2,xr,x,qst date,deltamrr_a_2,wew (uin),opc/flare,wg,bar tilt tgt,ss-th,design,sg,lot id,bvl,vp3k_conf,doe#,nl,wafer,swa,pre-tilt lap angle,cvb type,c2 config,(2 piece) ss seed/cap,lot,th1 (cvb2x),s3-th,doe_name,program,record_mode,read_only
-4.1681099999999995,40nm,5.0,4.459,13.7993,80,79.18,9/10/2015,-5.90017,2.0386900000000003,SE93C 60deg,20nm,90.03deg,150nm,E W949 D#1,25nm,WFWG$C55.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-4.9922699999999995,40nm,5.0,4.459,9.44778,80,80.036,9/10/2015,-4.13013,2.17941,SE93C 60deg,20nm,90.03deg,150nm,E W949 D#1,25nm,WFWG$C55.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-1.17975,40nm,5.0,4.459,9.46139,75,74.9,9/10/2015,-14.4553,2.3801200000000002,SE93C 60deg,20nm,90.03deg,150nm,E W949 D#1,25nm,WFWG$C55.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
3.74835,40nm,5.0,4.2042,10.74783,75,73.188,9/10/2015,0.0,2.61274,SE93C 60deg,20nm,90.03deg,150nm,E W949 D#1,25nm,WFWG$C55.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_RE_SEP16D,Short,350nm,doe_001,Rembrandt,CMR,Y
0.26185,40nm,5.0,4.2042,12.3537,80,78.324,9/10/2015,-15.48767,2.54708,SE93C 60deg,20nm,90.03deg,150nm,E W949 D#1,25nm,WFWG$C55.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_RE_SEP16D,Short,350nm,doe_001,Rembrandt,CMR,Y
-4.59071,40nm,5.0,4.2042,6.32236,55,55.212,9/10/2015,-20.65057,2.53258,SE93C 60deg,20nm,90.03deg,150nm,E W949 D#1,25nm,WFWG$C55.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_RE_SEP16D,Short,350nm,doe_001,Rembrandt,CMR,Y
-5.31409,40nm,5.0,3.6946,18.86986,85,85.172,9/10/2015,-2.5813,2.0506,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-3.12188,40nm,5.0,3.6946,14.54458,85,86.028,9/10/2015,-8.26013,1.91176,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
3.42665,40nm,5.0,3.6946,10.3631,85,86.884,9/10/2015,-2.95011,1.26319,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
3.13056,40nm,5.0,3.6946,7.48055,90,88.596,9/10/2015,1.0325,1.16657,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
5.6415,40nm,5.0,3.6946,15.03394,90,90.308,9/10/2015,2.50539,0.99828,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
4.182119999999999,40nm,5.0,3.6946,13.46682,90,91.164,9/10/2015,-19.52395,1.25768,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-1.68072,40nm,5.0,3.6946,10.24399,75,73.188,9/10/2015,-22.71537,2.23665,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.99671,40nm,5.0,3.6946,12.13444,70,72.332,9/10/2015,-2.065,2.68595,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-1.7972700000000001,40nm,5.0,3.6946,14.28568,70,70.62,9/10/2015,-3.44185,2.29657,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-3.67266,40nm,5.0,3.6946,10.79952,70,69.764,9/10/2015,-6.19513,2.1191,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.02894,40nm,5.0,3.6946,13.81318,65,65.484,9/10/2015,-7.14817,2.4043799999999997,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-0.39450999999999997,40nm,5.0,3.6946,11.91926,65,64.628,9/10/2015,13.76699,2.41043,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.19355,40nm,5.0,3.6946,12.82352,65,63.772,9/10/2015,-6.42462,2.50162,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.11001,40nm,5.0,3.6946,10.21995,65,62.916,9/10/2015,9.53094,2.41418,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.72951,40nm,5.0,3.6946,10.62429,60,62.06,9/10/2015,0.0,2.66153,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
2.97051,40nm,5.0,3.6946,14.27435,60,61.204,9/10/2015,1.5885,1.66629,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-29.196070000000002,40nm,5.0,3.6946,19.806,60,60.348,9/10/2015,0.0,1.64798,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
6.27199,40nm,5.0,3.6946,7.3776,60,59.492,9/10/2015,-9.38654,0.9163899999999999,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
5.15784,40nm,5.0,3.6946,15.50153,55,56.924,9/10/2015,3.97131,2.7882599999999997,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-1.65821,40nm,5.0,3.9494,11.52046,80,81.748,9/10/2015,0.0,2.3224,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-0.13375,40nm,5.0,3.9494,14.1079,85,82.604,9/10/2015,3.77917,2.3909700000000003,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-2.0363,40nm,5.0,3.9494,11.36444,85,83.46,9/10/2015,-7.94244,2.24307,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.30898000000000003,40nm,5.0,3.9494,8.24955,85,84.316,9/10/2015,-2.14547,2.45221,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-0.59222,40nm,5.0,3.9494,19.08572,85,85.172,9/10/2015,0.0,2.32016,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
4.67363,40nm,5.0,3.6946,10.63145,50,48.364,9/10/2015,4.58907,2.88301,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
6.27985,40nm,5.0,3.6946,13.37636,50,49.22,9/10/2015,8.60441,2.91415,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
7.061439999999999,40nm,5.0,3.6946,14.21461,50,50.932,9/10/2015,32.4506,2.9633700000000003,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
9.46815,40nm,5.0,3.6946,14.2548,55,52.644,9/10/2015,7.50928,3.06462,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
5.56764,40nm,5.0,3.6946,9.80548,55,54.356,9/10/2015,6.2688,2.9335299999999997,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
8.19947,40nm,5.0,3.6946,12.00472,55,56.068,9/10/2015,9.17788,2.96302,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.04241,40nm,5.0,3.9494,18.77998,80,80.892,9/10/2015,6.07371,2.44188,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-0.14725,40nm,5.0,3.9494,8.71164,80,80.036,9/10/2015,1.06291,2.43063,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.95,40nm,5.0,3.9494,12.1051,75,77.468,9/10/2015,0.0,2.54996,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
4.64715,40nm,5.0,3.9494,19.59477,75,76.612,9/10/2015,5.63202,2.69847,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-3.04676,40nm,5.0,3.6946,15.76911,75,74.044,9/10/2015,-6.3539,2.05337,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-1.29825,40nm,5.0,3.6946,14.29305,75,75.756,9/10/2015,0.0,2.32925,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.69363,40nm,5.0,3.6946,10.81957,75,76.612,9/10/2015,-5.1626,2.64125,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-2.9376900000000004,40nm,5.0,3.6946,17.94825,80,80.892,9/10/2015,-8.26013,2.21998,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-4.19051,40nm,5.0,3.6946,11.79574,80,81.748,9/10/2015,-14.29645,1.95845,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-2.9816599999999998,40nm,5.0,3.6946,16.47664,85,82.604,9/10/2015,-1.47504,2.10522,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.37982,40nm,5.0,3.6946,11.38011,85,83.46,9/10/2015,3.0976,2.41067,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
7.90132,40nm,5.0,3.6946,13.77665,85,84.316,9/10/2015,10.9325,2.89052,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
5.42897,40nm,5.0,3.9494,18.18842,50,49.22,9/10/2015,5.1626,2.78487,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.6009899999999999,40nm,5.0,3.9494,8.8034,50,50.076,9/10/2015,-11.26392,2.4809099999999997,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
6.30966,40nm,5.0,3.9494,9.13787,50,50.932,9/10/2015,-1.8773,2.83819,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
4.81134,40nm,5.0,3.9494,16.17254,55,52.644,9/10/2015,7.28845,2.82633,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
4.84962,40nm,5.0,3.9494,9.7674,60,62.06,9/10/2015,3.0976,2.7218299999999997,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.18171,40nm,5.0,3.9494,14.39472,65,62.916,9/10/2015,-1.8773,2.40472,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-0.6179100000000001,40nm,5.0,4.7138,15.47533,75,77.468,9/10/2015,-6.88342,2.42489,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-3.34321,40nm,5.0,4.7138,12.43833,75,76.612,9/10/2015,-12.39032,2.14385,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-1.3116299999999999,40nm,5.0,4.7138,12.52485,75,74.9,9/10/2015,-7.50922,2.34633,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.56699,40nm,5.0,3.9494,10.04234,75,75.756,9/10/2015,-15.95707,2.18008,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.31705,40nm,5.0,3.9494,12.30786,75,74.9,9/10/2015,2.95007,2.59139,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.47656,40nm,5.0,3.9494,11.07929,75,73.188,9/10/2015,1.47504,2.56146,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.7008,40nm,5.0,3.9494,13.14945,70,72.332,9/10/2015,-11.26385,2.4701400000000002,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-2.20246,40nm,5.0,3.9494,14.89519,70,69.764,9/10/2015,5.5068,2.21325,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-0.91933,40nm,5.0,3.9494,15.20128,70,68.908,9/10/2015,-2.0651,2.38035,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
1.76545,40nm,5.0,3.9494,9.65061,70,68.052,9/10/2015,-30.41241,2.47951,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-0.8540000000000001,40nm,5.0,3.9494,23.02206,65,67.196,9/10/2015,1.70192,2.3458200000000002,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-2.96343,40nm,5.0,3.9494,12.20277,65,65.484,9/10/2015,-8.47203,2.00647,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
3.6519699999999995,40nm,5.0,3.9494,12.16995,65,64.628,9/10/2015,0.0,2.56172,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-2.0281599999999997,40nm,5.0,3.9494,10.61656,65,63.772,9/10/2015,1.47504,2.20825,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
-2.2072700000000003,40nm,5.0,4.7138,11.34394,80,79.18,9/10/2015,-9.53101,2.30188,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
4.26387,40nm,5.0,4.7138,12.23988,85,83.46,9/10/2015,0.0,2.73791,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
0.56267,40nm,5.0,4.7138,13.83944,85,84.316,9/10/2015,1.08686,2.52342,SE93C 60deg,20nm,90.03deg,250nm,E W949 D#2,25nm,WFWG$C56.FCA.C.,Single,40nm,Eval W949,Long,WFWG,6nm,No pre-tilt,CVB2X,3T-SYL,POR,DWVA/WFWG_C55D1_SEP13N,Short,350nm,doe_001,Rembrandt,CMR,Y
